Domain|Area|Element|Item|Year|Unit|Value
Manure applied to Soils|Mauritania|Manure applied to soils that leaches (N content)|Swine|2010||0
Manure applied to Soils|Mauritania|Manure applied to soils that volatilises (N content)|Swine|2010||0
Manure applied to Soils|Mauritania|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Mauritania|Emissions (N2O) (Manure applied)|Swine|2010||0
Manure applied to Soils|Mauritius|Stocks|Cattle, dairy|2010|Head|3300
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Cattle, dairy|2010|kg|17124.1125
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|5137.2337
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|3424.8225
Manure applied to Soils|Mauritius|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0004
Manure applied to Soils|Mauritius|Stocks|Cattle, non-dairy|2010|Head|4191
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|2667.5782
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|800.2735
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|533.5156
Manure applied to Soils|Mauritius|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.0001
Manure applied to Soils|Mauritius|Stocks|Chickens, broilers|2010|Head|13070000
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Chickens, broilers|2010|kg|897340.455
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|269202.1365
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|179468.091
Manure applied to Soils|Mauritius|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.0201
Manure applied to Soils|Mauritius|Stocks|Chickens, layers|2010|Head|1130000
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Chickens, layers|2010|kg|115667.478
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|34700.2434
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|23133.4956
Manure applied to Soils|Mauritius|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.0026
Manure applied to Soils|Mauritius|Stocks|Cattle|2010|Head|7491
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Cattle|2010|kg|19791.6907
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Cattle|2010|kg|5937.5072
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|3958.3381
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.0004
Manure applied to Soils|Mauritius|Stocks|Poultry Birds|2010|Head|14232000
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Poultry Birds|2010|kg|1018368.2719
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|305510.4816
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|203673.6544
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.0228
Manure applied to Soils|Mauritius|Stocks|Sheep and Goats|2010|Head|29841
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Sheep and Goats|2010|kg|8811.9584
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|2643.5875
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|1762.3917
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0.0002
Manure applied to Soils|Mauritius|Stocks|Swine|2010|Head|22327
Manure applied to Soils|Mauritius|Manure applied to soils (N content)|Swine|2010|kg|316135.8266
Manure applied to Soils|Mauritius|Manure applied to soils that leaches (N content)|Swine|2010|kg|94840.748
Manure applied to Soils|Mauritius|Manure applied to soils that volatilises (N content)|Swine|2010|kg|63227.1653
Manure applied to Soils|Mauritius|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Mauritius|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0071
Manure applied to Soils|Mayotte|Stocks|Cattle, dairy|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Mayotte|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Cattle, dairy|2010||0
Manure applied to Soils|Mayotte|Stocks|Cattle, non-dairy|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Mayotte|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010||0
Manure applied to Soils|Mayotte|Stocks|Chickens, broilers|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Chickens, broilers|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Chickens, broilers|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010||0
Manure applied to Soils|Mayotte|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Chickens, broilers|2010||0
Manure applied to Soils|Mayotte|Stocks|Chickens, layers|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Chickens, layers|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Chickens, layers|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Chickens, layers|2010||0
Manure applied to Soils|Mayotte|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Chickens, layers|2010||0
Manure applied to Soils|Mayotte|Stocks|Cattle|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Cattle|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Cattle|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Cattle|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Cattle|2010||0
Manure applied to Soils|Mayotte|Stocks|Poultry Birds|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Poultry Birds|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Poultry Birds|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Poultry Birds|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Poultry Birds|2010||0
Manure applied to Soils|Mayotte|Stocks|Sheep and Goats|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Sheep and Goats|2010||0
Manure applied to Soils|Mayotte|Stocks|Swine|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils (N content)|Swine|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that leaches (N content)|Swine|2010||0
Manure applied to Soils|Mayotte|Manure applied to soils that volatilises (N content)|Swine|2010||0
Manure applied to Soils|Mayotte|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Mayotte|Emissions (N2O) (Manure applied)|Swine|2010||0
Manure applied to Soils|Mexico|Stocks|Cattle, dairy|2010|Head|2374623
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Cattle, dairy|2010|kg|82640793.7787
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|24792238.1336
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|16528158.7557
Manure applied to Soils|Mexico|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|1.8506
Manure applied to Soils|Mexico|Stocks|Cattle, non-dairy|2010|Head|30267511
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|12130310.3835
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|3639093.115
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|2426062.0767
Manure applied to Soils|Mexico|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.2716
Manure applied to Soils|Mexico|Stocks|Chickens, broilers|2010|Head|320425000
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Chickens, broilers|2010|kg|67155632.775
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|20146689.8325
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|13431126.555
Manure applied to Soils|Mexico|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|1.5038
Manure applied to Soils|Mexico|Stocks|Chickens, layers|2010|Head|185831000
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Chickens, layers|2010|kg|58066463.9052
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|17419939.1716
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|11613292.781
Manure applied to Soils|Mexico|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|1.3003
Manure applied to Soils|Mexico|Stocks|Cattle|2010|Head|32642134
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Cattle|2010|kg|94771104.1622
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Cattle|2010|kg|28431331.2487
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|18954220.8324
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|2.1222
Manure applied to Soils|Mexico|Stocks|Poultry Birds|2010|Head|518588000
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Poultry Birds|2010|kg|133454966.571
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|40036489.9713
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|26690993.3142
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|2.9884
Manure applied to Soils|Mexico|Stocks|Sheep and Goats|2010|Head|17098783
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Sheep and Goats|2010|kg|1349118.0483
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|404735.4145
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|269823.6097
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0.0302
Manure applied to Soils|Mexico|Stocks|Swine|2010|Head|15435412
Manure applied to Soils|Mexico|Manure applied to soils (N content)|Swine|2010|kg|213249050.946
Manure applied to Soils|Mexico|Manure applied to soils that leaches (N content)|Swine|2010|kg|63974715.2838
Manure applied to Soils|Mexico|Manure applied to soils that volatilises (N content)|Swine|2010|kg|42649810.1892
Manure applied to Soils|Mexico|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Mexico|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|4.7753
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Cattle, dairy|2010|Head|2569
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Cattle, dairy|2010|kg|21701.7816
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|6510.5345
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|4340.3563
Manure applied to Soils|Micronesia (Federated States of)|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0005
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Cattle, non-dairy|2010|Head|12431
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|40427.4766
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|12128.243
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|8085.4953
Manure applied to Soils|Micronesia (Federated States of)|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.0009
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Chickens, broilers|2010|Head|94837
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Chickens, broilers|2010|kg|33241.2695
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|9972.3808
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|6648.2539
Manure applied to Soils|Micronesia (Federated States of)|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.0007
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Chickens, layers|2010|Head|90163
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Chickens, layers|2010|kg|47117.1822
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|14135.1547
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|9423.4364
Manure applied to Soils|Micronesia (Federated States of)|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.0011
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Cattle|2010|Head|15000
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Cattle|2010|kg|62129.2583
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Cattle|2010|kg|18638.7775
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|12425.8517
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.0014
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Poultry Birds|2010|Head|186000
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Poultry Birds|2010|kg|81151.8777
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|24345.5633
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|16230.3755
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.0018
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Sheep and Goats|2010|Head|4100
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Sheep and Goats|2010|kg|0
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|0
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|0
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0
Manure applied to Soils|Micronesia (Federated States of)|Stocks|Swine|2010|Head|33000
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils (N content)|Swine|2010|kg|203254.7324
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that leaches (N content)|Swine|2010|kg|60976.4197
Manure applied to Soils|Micronesia (Federated States of)|Manure applied to soils that volatilises (N content)|Swine|2010|kg|40650.9465
Manure applied to Soils|Micronesia (Federated States of)|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Micronesia (Federated States of)|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0046
Manure applied to Soils|Monaco|Stocks|Cattle, dairy|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010||0
Manure applied to Soils|Monaco|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Cattle, dairy|2010||0
Manure applied to Soils|Monaco|Stocks|Cattle, non-dairy|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010||0
Manure applied to Soils|Monaco|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010||0
Manure applied to Soils|Monaco|Stocks|Chickens, broilers|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Chickens, broilers|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Chickens, broilers|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010||0
Manure applied to Soils|Monaco|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Chickens, broilers|2010||0
Manure applied to Soils|Monaco|Stocks|Chickens, layers|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Chickens, layers|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Chickens, layers|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Chickens, layers|2010||0
Manure applied to Soils|Monaco|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Chickens, layers|2010||0
Manure applied to Soils|Monaco|Stocks|Cattle|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Cattle|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Cattle|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Cattle|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Cattle|2010||0
Manure applied to Soils|Monaco|Stocks|Poultry Birds|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Poultry Birds|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Poultry Birds|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Poultry Birds|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Poultry Birds|2010||0
Manure applied to Soils|Monaco|Stocks|Sheep and Goats|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Sheep and Goats|2010||0
Manure applied to Soils|Monaco|Stocks|Swine|2010||0
Manure applied to Soils|Monaco|Manure applied to soils (N content)|Swine|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that leaches (N content)|Swine|2010||0
Manure applied to Soils|Monaco|Manure applied to soils that volatilises (N content)|Swine|2010||0
Manure applied to Soils|Monaco|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Monaco|Emissions (N2O) (Manure applied)|Swine|2010||0
Manure applied to Soils|Mongolia|Stocks|Cattle, dairy|2010|Head|508520
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Cattle, dairy|2010|kg|14759561.3691
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|4427868.4107
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|2951912.2738
Manure applied to Soils|Mongolia|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.3305
Manure applied to Soils|Mongolia|Stocks|Cattle, non-dairy|2010|Head|1667479
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|19539549.6036
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|5861864.8811
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Cattle, non-dairy|2010|kg|3907909.9207
Manure applied to Soils|Mongolia|Implied emission factor for N2O (Manure applied)|Cattle, non-dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Cattle, non-dairy|2010|gigagrams|0.4375
Manure applied to Soils|Mongolia|Stocks|Chickens, broilers|2010|Head|122470
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Chickens, broilers|2010|kg|23999.2341
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Chickens, broilers|2010|kg|7199.7702
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Chickens, broilers|2010|kg|4799.8468
Manure applied to Soils|Mongolia|Implied emission factor for N2O (Manure applied)|Chickens, broilers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Chickens, broilers|2010|gigagrams|0.0005
Manure applied to Soils|Mongolia|Stocks|Chickens, layers|2010|Head|303530
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Chickens, layers|2010|kg|88678.9308
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Chickens, layers|2010|kg|26603.6792
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Chickens, layers|2010|kg|17735.7862
Manure applied to Soils|Mongolia|Implied emission factor for N2O (Manure applied)|Chickens, layers|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Chickens, layers|2010|gigagrams|0.002
Manure applied to Soils|Mongolia|Stocks|Cattle|2010|Head|2175999
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Cattle|2010|kg|34299110.9728
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Cattle|2010|kg|10289733.2918
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Cattle|2010|kg|6859822.1946
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Cattle|2010|gigagrams|0.7681
Manure applied to Soils|Mongolia|Stocks|Poultry Birds|2010|Head|426000
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Poultry Birds|2010|kg|112678.1649
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Poultry Birds|2010|kg|33803.4495
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Poultry Birds|2010|kg|22535.633
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Poultry Birds|2010|gigagrams|0.0025
Manure applied to Soils|Mongolia|Stocks|Sheep and Goats|2010|Head|28363609
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Sheep and Goats|2010|kg|39848591.8031
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Sheep and Goats|2010|kg|11954577.5409
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Sheep and Goats|2010|kg|7969718.3606
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Sheep and Goats|2010|gigagrams|0.8923
Manure applied to Soils|Mongolia|Stocks|Swine|2010|Head|24842
Manure applied to Soils|Mongolia|Manure applied to soils (N content)|Swine|2010|kg|82660.3047
Manure applied to Soils|Mongolia|Manure applied to soils that leaches (N content)|Swine|2010|kg|24798.0914
Manure applied to Soils|Mongolia|Manure applied to soils that volatilises (N content)|Swine|2010|kg|16532.0609
Manure applied to Soils|Mongolia|Implied emission factor for N2O (Manure applied)|Swine|2010||0
Manure applied to Soils|Mongolia|Emissions (N2O) (Manure applied)|Swine|2010|gigagrams|0.0019
Manure applied to Soils|Montenegro|Stocks|Cattle, dairy|2010|Head|67259
Manure applied to Soils|Montenegro|Manure applied to soils (N content)|Cattle, dairy|2010|kg|3670212.7872
Manure applied to Soils|Montenegro|Manure applied to soils that leaches (N content)|Cattle, dairy|2010|kg|1101063.8362
Manure applied to Soils|Montenegro|Manure applied to soils that volatilises (N content)|Cattle, dairy|2010|kg|734042.5574
Manure applied to Soils|Montenegro|Implied emission factor for N2O (Manure applied)|Cattle, dairy|2010|kg N2O-N/kg N|0.0143
Manure applied to Soils|Montenegro|Emissions (N2O) (Manure applied)|Cattle, dairy|2010|gigagrams|0.0822
Manure applied to Soils|Montenegro|Stocks|Cattle, non-dairy|2010|Head|33576
Manure applied to Soils|Montenegro|Manure applied to soils (N content)|Cattle, non-dairy|2010|kg|876188.048
Manure applied to Soils|Montenegro|Manure applied to soils that leaches (N content)|Cattle, non-dairy|2010|kg|262856.4144
