Domain|Area|Element|Item|Year|Unit|Value
Livestock Primary|Kenya|Production|Beef and Buffalo Meat|2010|tonnes|462000
Livestock Primary|Kenya|Laying|Eggs Primary|2010|1000 Head|16845
Livestock Primary|Kenya|Yield|Eggs Primary|2010|100mg/An|54947
Livestock Primary|Kenya|Production|Eggs Primary|2010|tonnes|92559
Livestock Primary|Kenya|Production|Meat indigenous, poultry|2010|1000 Head|25743
Livestock Primary|Kenya|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Kenya|Production|Meat indigenous, poultry|2010|tonnes|30892
Livestock Primary|Kenya|Production|Meat indigenous, total|2010|tonnes|691197
Livestock Primary|Kenya|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|22620
Livestock Primary|Kenya|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|12000
Livestock Primary|Kenya|Production|Meat, Poultry|2010|tonnes|27144
Livestock Primary|Kenya|Production|Meat, Total|2010|tonnes|685553
Livestock Primary|Kenya|Milk Animals|Milk, Total|2010|Head|12077919
Livestock Primary|Kenya|Yield|Milk, Total|2010|hg/An|4015
Livestock Primary|Kenya|Production|Milk, Total|2010|tonnes|4849283
Livestock Primary|Kenya|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|6871047
Livestock Primary|Kenya|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|129
Livestock Primary|Kenya|Production|Sheep and Goat Meat|2010|tonnes|88376
Livestock Primary|Kiribati|Production|Meat indigenous, pig|2010|Head|22500
Livestock Primary|Kiribati|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|400
Livestock Primary|Kiribati|Production|Meat indigenous, pig|2010|tonnes|900
Livestock Primary|Kiribati|Producing Animals/Slaughtered|Meat, pig|2010|Head|22500
Livestock Primary|Kiribati|Yield/Carcass Weight|Meat, pig|2010|hg/An|400
Livestock Primary|Kiribati|Production|Meat, pig|2010|tonnes|900
Livestock Primary|Kiribati|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010||0
Livestock Primary|Kiribati|Yield/Carcass Weight|Beef and Buffalo Meat|2010||0
Livestock Primary|Kiribati|Production|Beef and Buffalo Meat|2010||0
Livestock Primary|Kiribati|Laying|Eggs Primary|2010|1000 Head|133
Livestock Primary|Kiribati|Yield|Eggs Primary|2010|100mg/An|24060
Livestock Primary|Kiribati|Production|Eggs Primary|2010|tonnes|320
Livestock Primary|Kiribati|Production|Meat indigenous, poultry|2010|1000 Head|880
Livestock Primary|Kiribati|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Kiribati|Production|Meat indigenous, poultry|2010|tonnes|748
Livestock Primary|Kiribati|Production|Meat indigenous, total|2010|tonnes|1648
Livestock Primary|Kiribati|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|880
Livestock Primary|Kiribati|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|8500
Livestock Primary|Kiribati|Production|Meat, Poultry|2010|tonnes|748
Livestock Primary|Kiribati|Production|Meat, Total|2010|tonnes|1648
Livestock Primary|Kiribati|Milk Animals|Milk, Total|2010||0
Livestock Primary|Kiribati|Yield|Milk, Total|2010||0
Livestock Primary|Kiribati|Production|Milk, Total|2010||0
Livestock Primary|Kiribati|Producing Animals/Slaughtered|Sheep and Goat Meat|2010||0
Livestock Primary|Kiribati|Yield/Carcass Weight|Sheep and Goat Meat|2010||0
Livestock Primary|Kiribati|Production|Sheep and Goat Meat|2010||0
Livestock Primary|Kuwait|Production|Meat indigenous, pig|2010||0
Livestock Primary|Kuwait|Yield/Carcass Weight|Meat indigenous, pig|2010||0
Livestock Primary|Kuwait|Production|Meat indigenous, pig|2010||0
Livestock Primary|Kuwait|Producing Animals/Slaughtered|Meat, pig|2010||0
Livestock Primary|Kuwait|Yield/Carcass Weight|Meat, pig|2010||0
Livestock Primary|Kuwait|Production|Meat, pig|2010||0
Livestock Primary|Kuwait|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|7229
Livestock Primary|Kuwait|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|2772
Livestock Primary|Kuwait|Production|Beef and Buffalo Meat|2010|tonnes|2004
Livestock Primary|Kuwait|Laying|Eggs Primary|2010|1000 Head|6834
Livestock Primary|Kuwait|Yield|Eggs Primary|2010|100mg/An|58575
Livestock Primary|Kuwait|Production|Eggs Primary|2010|tonnes|40030
Livestock Primary|Kuwait|Production|Meat indigenous, poultry|2010|1000 Head|26864
Livestock Primary|Kuwait|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Kuwait|Production|Meat indigenous, poultry|2010|tonnes|40296
Livestock Primary|Kuwait|Production|Meat indigenous, total|2010|tonnes|48730
Livestock Primary|Kuwait|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|32125
Livestock Primary|Kuwait|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|11776
Livestock Primary|Kuwait|Production|Meat, Poultry|2010|tonnes|37831
Livestock Primary|Kuwait|Production|Meat, Total|2010|tonnes|79041
Livestock Primary|Kuwait|Milk Animals|Milk, Total|2010|Head|35176
Livestock Primary|Kuwait|Yield|Milk, Total|2010|hg/An|17092
Livestock Primary|Kuwait|Production|Milk, Total|2010|tonnes|60123
Livestock Primary|Kuwait|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|2141783
Livestock Primary|Kuwait|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|173
Livestock Primary|Kuwait|Production|Sheep and Goat Meat|2010|tonnes|37106
Livestock Primary|Kyrgyzstan|Production|Meat indigenous, pig|2010|Head|240000
Livestock Primary|Kyrgyzstan|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|677
Livestock Primary|Kyrgyzstan|Production|Meat indigenous, pig|2010|tonnes|16248
Livestock Primary|Kyrgyzstan|Producing Animals/Slaughtered|Meat, pig|2010|Head|240000
Livestock Primary|Kyrgyzstan|Yield/Carcass Weight|Meat, pig|2010|hg/An|677
Livestock Primary|Kyrgyzstan|Production|Meat, pig|2010|tonnes|16258
Livestock Primary|Kyrgyzstan|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|550000
Livestock Primary|Kyrgyzstan|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1777
Livestock Primary|Kyrgyzstan|Production|Beef and Buffalo Meat|2010|tonnes|97712
Livestock Primary|Kyrgyzstan|Laying|Eggs Primary|2010|1000 Head|3200
Livestock Primary|Kyrgyzstan|Yield|Eggs Primary|2010|100mg/An|65313
Livestock Primary|Kyrgyzstan|Production|Eggs Primary|2010|tonnes|20900
Livestock Primary|Kyrgyzstan|Production|Meat indigenous, poultry|2010|1000 Head|2945
Livestock Primary|Kyrgyzstan|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Kyrgyzstan|Production|Meat indigenous, poultry|2010|tonnes|3990
Livestock Primary|Kyrgyzstan|Production|Meat indigenous, total|2010|tonnes|189251
Livestock Primary|Kyrgyzstan|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|3000
Livestock Primary|Kyrgyzstan|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|13547
Livestock Primary|Kyrgyzstan|Production|Meat, Poultry|2010|tonnes|4064
Livestock Primary|Kyrgyzstan|Production|Meat, Total|2010|tonnes|187805
Livestock Primary|Kyrgyzstan|Milk Animals|Milk, Total|2010|Head|1154365
Livestock Primary|Kyrgyzstan|Yield|Milk, Total|2010|hg/An|11780
Livestock Primary|Kyrgyzstan|Production|Milk, Total|2010|tonnes|1359883
Livestock Primary|Kyrgyzstan|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|2580700
Livestock Primary|Kyrgyzstan|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|195
Livestock Primary|Kyrgyzstan|Production|Sheep and Goat Meat|2010|tonnes|50432
Livestock Primary|Lao People's Democratic Republic|Production|Meat indigenous, pig|2010|Head|2099486
Livestock Primary|Lao People's Democratic Republic|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|267
Livestock Primary|Lao People's Democratic Republic|Production|Meat indigenous, pig|2010|tonnes|56056
Livestock Primary|Lao People's Democratic Republic|Producing Animals/Slaughtered|Meat, pig|2010|Head|2200000
Livestock Primary|Lao People's Democratic Republic|Yield/Carcass Weight|Meat, pig|2010|hg/An|271
Livestock Primary|Lao People's Democratic Republic|Production|Meat, pig|2010|tonnes|59671
Livestock Primary|Lao People's Democratic Republic|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|383000
Livestock Primary|Lao People's Democratic Republic|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1181
Livestock Primary|Lao People's Democratic Republic|Production|Beef and Buffalo Meat|2010|tonnes|45220
Livestock Primary|Lao People's Democratic Republic|Laying|Eggs Primary|2010|1000 Head|2339
Livestock Primary|Lao People's Democratic Republic|Yield|Eggs Primary|2010|100mg/An|65830
Livestock Primary|Lao People's Democratic Republic|Production|Eggs Primary|2010|tonnes|15396
Livestock Primary|Lao People's Democratic Republic|Production|Meat indigenous, poultry|2010|1000 Head|26870
Livestock Primary|Lao People's Democratic Republic|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Lao People's Democratic Republic|Production|Meat indigenous, poultry|2010|tonnes|23556
Livestock Primary|Lao People's Democratic Republic|Production|Meat indigenous, total|2010|tonnes|115392
Livestock Primary|Lao People's Democratic Republic|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|27300
Livestock Primary|Lao People's Democratic Republic|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|8755
Livestock Primary|Lao People's Democratic Republic|Production|Meat, Poultry|2010|tonnes|23900
Livestock Primary|Lao People's Democratic Republic|Production|Meat, Total|2010|tonnes|130205
Livestock Primary|Lao People's Democratic Republic|Milk Animals|Milk, Total|2010|Head|35000
Livestock Primary|Lao People's Democratic Republic|Yield|Milk, Total|2010|hg/An|13871
Livestock Primary|Lao People's Democratic Republic|Production|Milk, Total|2010|tonnes|48547
Livestock Primary|Lao People's Democratic Republic|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|101000
Livestock Primary|Lao People's Democratic Republic|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|140
Livestock Primary|Lao People's Democratic Republic|Production|Sheep and Goat Meat|2010|tonnes|1414
Livestock Primary|Latvia|Production|Meat indigenous, pig|2010|Head|656535
Livestock Primary|Latvia|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|754
Livestock Primary|Latvia|Production|Meat indigenous, pig|2010|tonnes|49503
Livestock Primary|Latvia|Producing Animals/Slaughtered|Meat, pig|2010|Head|493164
Livestock Primary|Latvia|Yield/Carcass Weight|Meat, pig|2010|hg/An|754
Livestock Primary|Latvia|Production|Meat, pig|2010|tonnes|37175
Livestock Primary|Latvia|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|107687
Livestock Primary|Latvia|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1710
Livestock Primary|Latvia|Production|Beef and Buffalo Meat|2010|tonnes|18414
Livestock Primary|Latvia|Laying|Eggs Primary|2010|1000 Head|2126
Livestock Primary|Latvia|Yield|Eggs Primary|2010|100mg/An|211834
Livestock Primary|Latvia|Production|Eggs Primary|2010|tonnes|45036
Livestock Primary|Latvia|Production|Meat indigenous, poultry|2010|1000 Head|14267
Livestock Primary|Latvia|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Latvia|Production|Meat indigenous, poultry|2010|tonnes|22100
Livestock Primary|Latvia|Production|Meat indigenous, total|2010|tonnes|97968
Livestock Primary|Latvia|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|15161
Livestock Primary|Latvia|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|15490
Livestock Primary|Latvia|Production|Meat, Poultry|2010|tonnes|23484
Livestock Primary|Latvia|Production|Meat, Total|2010|tonnes|80135
Livestock Primary|Latvia|Milk Animals|Milk, Total|2010|Head|175600
Livestock Primary|Latvia|Yield|Milk, Total|2010|hg/An|47521
Livestock Primary|Latvia|Production|Milk, Total|2010|tonnes|834467
Livestock Primary|Latvia|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|28315
Livestock Primary|Latvia|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|209
Livestock Primary|Latvia|Production|Sheep and Goat Meat|2010|tonnes|592
Livestock Primary|Lebanon|Production|Meat indigenous, pig|2010|Head|14000
Livestock Primary|Lebanon|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|550
Livestock Primary|Lebanon|Production|Meat indigenous, pig|2010|tonnes|770
Livestock Primary|Lebanon|Producing Animals/Slaughtered|Meat, pig|2010|Head|14000
Livestock Primary|Lebanon|Yield/Carcass Weight|Meat, pig|2010|hg/An|550
Livestock Primary|Lebanon|Production|Meat, pig|2010|tonnes|770
Livestock Primary|Lebanon|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|301420
Livestock Primary|Lebanon|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1518
Livestock Primary|Lebanon|Production|Beef and Buffalo Meat|2010|tonnes|45764
Livestock Primary|Lebanon|Laying|Eggs Primary|2010|1000 Head|3757
Livestock Primary|Lebanon|Yield|Eggs Primary|2010|100mg/An|113122
Livestock Primary|Lebanon|Production|Eggs Primary|2010|tonnes|42500
Livestock Primary|Lebanon|Production|Meat indigenous, poultry|2010|1000 Head|46075
Livestock Primary|Lebanon|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Lebanon|Production|Meat indigenous, poultry|2010|tonnes|78424
Livestock Primary|Lebanon|Production|Meat indigenous, total|2010|tonnes|87377
Livestock Primary|Lebanon|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|47000
Livestock Primary|Lebanon|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|17021
Livestock Primary|Lebanon|Production|Meat, Poultry|2010|tonnes|80000
Livestock Primary|Lebanon|Production|Meat, Total|2010|tonnes|140084
Livestock Primary|Lebanon|Milk Animals|Milk, Total|2010|Head|435231
Livestock Primary|Lebanon|Yield|Milk, Total|2010|hg/An|5408
Livestock Primary|Lebanon|Production|Milk, Total|2010|tonnes|235355
Livestock Primary|Lebanon|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|677506
Livestock Primary|Lebanon|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|200
Livestock Primary|Lebanon|Production|Sheep and Goat Meat|2010|tonnes|13550
Livestock Primary|Lesotho|Production|Meat indigenous, pig|2010|Head|74950
Livestock Primary|Lesotho|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|500
Livestock Primary|Lesotho|Production|Meat indigenous, pig|2010|tonnes|3748
Livestock Primary|Lesotho|Producing Animals/Slaughtered|Meat, pig|2010|Head|75000
Livestock Primary|Lesotho|Yield/Carcass Weight|Meat, pig|2010|hg/An|500
Livestock Primary|Lesotho|Production|Meat, pig|2010|tonnes|3750
Livestock Primary|Lesotho|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|82000
Livestock Primary|Lesotho|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1300
Livestock Primary|Lesotho|Production|Beef and Buffalo Meat|2010|tonnes|10660
Livestock Primary|Lesotho|Laying|Eggs Primary|2010|1000 Head|340
Livestock Primary|Lesotho|Yield|Eggs Primary|2010|100mg/An|50000
Livestock Primary|Lesotho|Production|Eggs Primary|2010|tonnes|1700
Livestock Primary|Lesotho|Production|Meat indigenous, poultry|2010|1000 Head|2000
Livestock Primary|Lesotho|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Lesotho|Production|Meat indigenous, poultry|2010|tonnes|1600
Livestock Primary|Lesotho|Production|Meat indigenous, total|2010|tonnes|26492
Livestock Primary|Lesotho|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|2000
Livestock Primary|Lesotho|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|8000
Livestock Primary|Lesotho|Production|Meat, Poultry|2010|tonnes|1600
Livestock Primary|Lesotho|Production|Meat, Total|2010|tonnes|27494
Livestock Primary|Lesotho|Milk Animals|Milk, Total|2010|Head|109954
Livestock Primary|Lesotho|Yield|Milk, Total|2010|hg/An|13886
Livestock Primary|Lesotho|Production|Milk, Total|2010|tonnes|152682
Livestock Primary|Lesotho|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|687000
Livestock Primary|Lesotho|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|96
Livestock Primary|Lesotho|Production|Sheep and Goat Meat|2010|tonnes|6603
Livestock Primary|Liberia|Production|Meat indigenous, pig|2010|Head|225500
Livestock Primary|Liberia|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|400
Livestock Primary|Liberia|Production|Meat indigenous, pig|2010|tonnes|9020
Livestock Primary|Liberia|Producing Animals/Slaughtered|Meat, pig|2010|Head|225500
Livestock Primary|Liberia|Yield/Carcass Weight|Meat, pig|2010|hg/An|400
Livestock Primary|Liberia|Production|Meat, pig|2010|tonnes|9020
Livestock Primary|Liberia|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|8800
Livestock Primary|Liberia|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|1250
Livestock Primary|Liberia|Production|Beef and Buffalo Meat|2010|tonnes|1100
Livestock Primary|Liberia|Laying|Eggs Primary|2010|1000 Head|1155
Livestock Primary|Liberia|Yield|Eggs Primary|2010|100mg/An|47100
Livestock Primary|Liberia|Production|Eggs Primary|2010|tonnes|5440
Livestock Primary|Liberia|Production|Meat indigenous, poultry|2010|1000 Head|13892
Livestock Primary|Liberia|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Liberia|Production|Meat indigenous, poultry|2010|tonnes|11174
Livestock Primary|Liberia|Production|Meat indigenous, total|2010|tonnes|30412
Livestock Primary|Liberia|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|13900
Livestock Primary|Liberia|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|8043
Livestock Primary|Liberia|Production|Meat, Poultry|2010|tonnes|11180
Livestock Primary|Liberia|Production|Meat, Total|2010|tonnes|30657
Livestock Primary|Liberia|Milk Animals|Milk, Total|2010|Head|6300
Livestock Primary|Liberia|Yield|Milk, Total|2010|hg/An|13847
Livestock Primary|Liberia|Production|Milk, Total|2010|tonnes|8724
Livestock Primary|Liberia|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|197300
Livestock Primary|Liberia|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|94
Livestock Primary|Liberia|Production|Sheep and Goat Meat|2010|tonnes|1857
Livestock Primary|Libya|Production|Meat indigenous, pig|2010||0
Livestock Primary|Libya|Yield/Carcass Weight|Meat indigenous, pig|2010||0
Livestock Primary|Libya|Production|Meat indigenous, pig|2010||0
Livestock Primary|Libya|Producing Animals/Slaughtered|Meat, pig|2010||0
Livestock Primary|Libya|Yield/Carcass Weight|Meat, pig|2010||0
Livestock Primary|Libya|Production|Meat, pig|2010||0
Livestock Primary|Libya|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|67000
Livestock Primary|Libya|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|2000
Livestock Primary|Libya|Production|Beef and Buffalo Meat|2010|tonnes|13400
Livestock Primary|Libya|Laying|Eggs Primary|2010|1000 Head|9900
Livestock Primary|Libya|Yield|Eggs Primary|2010|100mg/An|73394
Livestock Primary|Libya|Production|Eggs Primary|2010|tonnes|72660
Livestock Primary|Libya|Production|Meat indigenous, poultry|2010|1000 Head|99000
Livestock Primary|Libya|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Libya|Production|Meat indigenous, poultry|2010|tonnes|118800
Livestock Primary|Libya|Production|Meat indigenous, total|2010|tonnes|173864
Livestock Primary|Libya|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|99000
Livestock Primary|Libya|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|12000
Livestock Primary|Libya|Production|Meat, Poultry|2010|tonnes|118800
Livestock Primary|Libya|Production|Meat, Total|2010|tonnes|182500
Livestock Primary|Libya|Milk Animals|Milk, Total|2010|Head|2457457
Livestock Primary|Libya|Yield|Milk, Total|2010|hg/An|890
Livestock Primary|Libya|Production|Milk, Total|2010|tonnes|218616
Livestock Primary|Libya|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|2995000
Livestock Primary|Libya|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|150
Livestock Primary|Libya|Production|Sheep and Goat Meat|2010|tonnes|44925
Livestock Primary|Liechtenstein|Production|Meat indigenous, pig|2010||0
Livestock Primary|Liechtenstein|Yield/Carcass Weight|Meat indigenous, pig|2010||0
Livestock Primary|Liechtenstein|Production|Meat indigenous, pig|2010||0
Livestock Primary|Liechtenstein|Producing Animals/Slaughtered|Meat, pig|2010||0
Livestock Primary|Liechtenstein|Yield/Carcass Weight|Meat, pig|2010||0
Livestock Primary|Liechtenstein|Production|Meat, pig|2010||0
Livestock Primary|Liechtenstein|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010||0
Livestock Primary|Liechtenstein|Yield/Carcass Weight|Beef and Buffalo Meat|2010||0
Livestock Primary|Liechtenstein|Production|Beef and Buffalo Meat|2010||0
Livestock Primary|Liechtenstein|Laying|Eggs Primary|2010|1000 Head|38
Livestock Primary|Liechtenstein|Yield|Eggs Primary|2010|100mg/An|64644
Livestock Primary|Liechtenstein|Production|Eggs Primary|2010|tonnes|249
Livestock Primary|Liechtenstein|Production|Meat indigenous, poultry|2010||0
Livestock Primary|Liechtenstein|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Liechtenstein|Production|Meat indigenous, poultry|2010||0
Livestock Primary|Liechtenstein|Production|Meat indigenous, total|2010||0
Livestock Primary|Liechtenstein|Producing Animals/Slaughtered|Meat, Poultry|2010||0
Livestock Primary|Liechtenstein|Yield/Carcass Weight|Meat, Poultry|2010||0
Livestock Primary|Liechtenstein|Production|Meat, Poultry|2010||0
Livestock Primary|Liechtenstein|Production|Meat, Total|2010||0
Livestock Primary|Liechtenstein|Milk Animals|Milk, Total|2010|Head|2425
Livestock Primary|Liechtenstein|Yield|Milk, Total|2010|hg/An|55641
Livestock Primary|Liechtenstein|Production|Milk, Total|2010|tonnes|13493
Livestock Primary|Liechtenstein|Producing Animals/Slaughtered|Sheep and Goat Meat|2010||0
Livestock Primary|Liechtenstein|Yield/Carcass Weight|Sheep and Goat Meat|2010||0
Livestock Primary|Liechtenstein|Production|Sheep and Goat Meat|2010||0
Livestock Primary|Lithuania|Production|Meat indigenous, pig|2010|Head|1294627
Livestock Primary|Lithuania|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|819
Livestock Primary|Lithuania|Production|Meat indigenous, pig|2010|tonnes|106030
Livestock Primary|Lithuania|Producing Animals/Slaughtered|Meat, pig|2010|Head|895675
Livestock Primary|Lithuania|Yield/Carcass Weight|Meat, pig|2010|hg/An|819
Livestock Primary|Lithuania|Production|Meat, pig|2010|tonnes|73337
Livestock Primary|Lithuania|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|194320
Livestock Primary|Lithuania|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|2250
Livestock Primary|Lithuania|Production|Beef and Buffalo Meat|2010|tonnes|43717
Livestock Primary|Lithuania|Laying|Eggs Primary|2010|1000 Head|8760
Livestock Primary|Lithuania|Yield|Eggs Primary|2010|100mg/An|58446
Livestock Primary|Lithuania|Production|Eggs Primary|2010|tonnes|51200
Livestock Primary|Lithuania|Production|Meat indigenous, poultry|2010|1000 Head|44434
Livestock Primary|Lithuania|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Lithuania|Production|Meat indigenous, poultry|2010|tonnes|75676
Livestock Primary|Lithuania|Production|Meat indigenous, total|2010|tonnes|252277
Livestock Primary|Lithuania|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|43387
Livestock Primary|Lithuania|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|17887
Livestock Primary|Lithuania|Production|Meat, Poultry|2010|tonnes|77608
Livestock Primary|Lithuania|Production|Meat, Total|2010|tonnes|196625
Livestock Primary|Lithuania|Milk Animals|Milk, Total|2010|Head|362568
Livestock Primary|Lithuania|Yield|Milk, Total|2010|hg/An|47895
Livestock Primary|Lithuania|Production|Milk, Total|2010|tonnes|1736527
Livestock Primary|Lithuania|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|44853
Livestock Primary|Lithuania|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|132
Livestock Primary|Lithuania|Production|Sheep and Goat Meat|2010|tonnes|593
Livestock Primary|Luxembourg|Production|Meat indigenous, pig|2010|Head|104206
Livestock Primary|Luxembourg|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|707
Livestock Primary|Luxembourg|Production|Meat indigenous, pig|2010|tonnes|7367
Livestock Primary|Luxembourg|Producing Animals/Slaughtered|Meat, pig|2010|Head|141820
Livestock Primary|Luxembourg|Yield/Carcass Weight|Meat, pig|2010|hg/An|688
Livestock Primary|Luxembourg|Production|Meat, pig|2010|tonnes|9762
Livestock Primary|Luxembourg|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|26229
Livestock Primary|Luxembourg|Yield/Carcass Weight|Beef and Buffalo Meat|2010|hg/An|3580
Livestock Primary|Luxembourg|Production|Beef and Buffalo Meat|2010|tonnes|9390
Livestock Primary|Luxembourg|Laying|Eggs Primary|2010|1000 Head|87
Livestock Primary|Luxembourg|Yield|Eggs Primary|2010|100mg/An|193500
Livestock Primary|Luxembourg|Production|Eggs Primary|2010|tonnes|1684
Livestock Primary|Luxembourg|Production|Meat indigenous, poultry|2010|1000 Head|1
Livestock Primary|Luxembourg|Yield/Carcass Weight|Meat indigenous, poultry|2010||0
Livestock Primary|Luxembourg|Production|Meat indigenous, poultry|2010|tonnes|1
Livestock Primary|Luxembourg|Production|Meat indigenous, total|2010|tonnes|22642
Livestock Primary|Luxembourg|Producing Animals/Slaughtered|Meat, Poultry|2010|1000 Head|160
Livestock Primary|Luxembourg|Yield/Carcass Weight|Meat, Poultry|2010|0.1g/An|14000
Livestock Primary|Luxembourg|Production|Meat, Poultry|2010|tonnes|224
Livestock Primary|Luxembourg|Production|Meat, Total|2010|tonnes|19884
Livestock Primary|Luxembourg|Milk Animals|Milk, Total|2010|Head|47464
Livestock Primary|Luxembourg|Yield|Milk, Total|2010|hg/An|62677
Livestock Primary|Luxembourg|Production|Milk, Total|2010|tonnes|297488
Livestock Primary|Luxembourg|Producing Animals/Slaughtered|Sheep and Goat Meat|2010|Head|2542
Livestock Primary|Luxembourg|Yield/Carcass Weight|Sheep and Goat Meat|2010|hg/An|190
Livestock Primary|Luxembourg|Production|Sheep and Goat Meat|2010|tonnes|48
Livestock Primary|Madagascar|Production|Meat indigenous, pig|2010|Head|800000
Livestock Primary|Madagascar|Yield/Carcass Weight|Meat indigenous, pig|2010|hg/An|700
Livestock Primary|Madagascar|Production|Meat indigenous, pig|2010|tonnes|56000
Livestock Primary|Madagascar|Producing Animals/Slaughtered|Meat, pig|2010|Head|800000
Livestock Primary|Madagascar|Yield/Carcass Weight|Meat, pig|2010|hg/An|700
Livestock Primary|Madagascar|Production|Meat, pig|2010|tonnes|56000
Livestock Primary|Madagascar|Producing Animals/Slaughtered|Beef and Buffalo Meat|2010|Head|1250000
