Production,Productivity,SForest,AD,Sharvest,Rewetting,Total emission,CH4
Medium,MediumHigh,25,High,20,50,24902.319431271695,437.5169128094959
Medium,MediumHigh,25,High,20,75,24899.377042987537,437.5169128094959
Medium,MediumHigh,25,High,20,100,24896.434654703382,437.5169128094959
Medium,MediumHigh,25,High,50,0,26530.977773301205,437.5169128094959
Medium,MediumHigh,25,High,50,25,26528.03538501705,437.5169128094959
Medium,MediumHigh,25,High,50,50,26525.092996732896,437.5169128094959
Medium,MediumHigh,25,High,50,75,26522.150608448737,437.5169128094959
Medium,MediumHigh,25,High,50,100,26519.208220164583,437.5169128094959
Medium,MediumHigh,25,High,83,0,28316.028695308803,437.5169128094959
Medium,MediumHigh,25,High,83,25,28313.08630702465,437.5169128094959
Medium,MediumHigh,25,High,83,50,28310.143918740494,437.5169128094959
Medium,MediumHigh,25,High,83,75,28307.201530456336,437.5169128094959
Medium,MediumHigh,25,High,83,100,28304.25914217218,437.5169128094959
Medium,MediumHigh,25,Low,0,0,23828.01093292578,437.5169128094959
Medium,MediumHigh,25,Low,0,25,23824.654602459905,437.5169128094959
Medium,MediumHigh,25,Low,0,50,23821.298271994034,437.5169128094959
Medium,MediumHigh,25,Low,0,75,23817.94194152816,437.5169128094959
Medium,MediumHigh,25,Low,0,100,23814.585611062288,437.5169128094959
Medium,MediumHigh,25,Low,20,0,24909.859976566873,437.5169128094959
Medium,MediumHigh,25,Low,20,25,24906.503646101,437.5169128094959
Medium,MediumHigh,25,Low,20,50,24903.147315635128,437.5169128094959
Medium,MediumHigh,25,Low,20,75,24899.790985169253,437.5169128094959
Medium,MediumHigh,25,Low,20,100,24896.434654703382,437.5169128094959
Medium,MediumHigh,25,Low,50,0,26532.633542028074,437.5169128094959
Medium,MediumHigh,25,Low,50,25,26529.277211562203,437.5169128094959
Medium,MediumHigh,25,Low,50,50,26525.92088109633,437.5169128094959
Medium,MediumHigh,25,Low,50,75,26522.564550630454,437.5169128094959
Medium,MediumHigh,25,Low,50,100,26519.208220164583,437.5169128094959
Medium,MediumHigh,25,Low,83,0,28317.684464035672,437.5169128094959
Medium,MediumHigh,25,Low,83,25,28314.3281335698,437.5169128094959
Medium,MediumHigh,25,Low,83,50,28310.971803103927,437.5169128094959
Medium,MediumHigh,25,Low,83,75,28307.615472638052,437.5169128094959
Medium,MediumHigh,25,Low,83,100,28304.25914217218,437.5169128094959
Medium,MediumHigh,50,High,0,0,23824.039409763263,437.5169128094959
Medium,MediumHigh,50,High,0,25,23822.07781757383,437.5169128094959
Medium,MediumHigh,50,High,0,50,23820.11622538439,437.5169128094959
Medium,MediumHigh,50,High,0,75,23818.154633194958,437.5169128094959
Medium,MediumHigh,50,High,0,100,23816.19304100552,437.5169128094959
Medium,MediumHigh,50,High,20,0,24905.888453404357,437.5169128094959
Medium,MediumHigh,50,High,20,25,24903.926861214924,437.5169128094959
Medium,MediumHigh,50,High,20,50,24901.965269025484,437.5169128094959
Medium,MediumHigh,50,High,20,75,24900.00367683605,437.5169128094959
Medium,MediumHigh,50,High,20,100,24898.042084646615,437.5169128094959
Medium,MediumHigh,50,High,50,0,26528.662018865558,437.5169128094959
Medium,MediumHigh,50,High,50,25,26526.700426676125,437.5169128094959
Medium,MediumHigh,50,High,50,50,26524.738834486685,437.5169128094959
Medium,MediumHigh,50,High,50,75,26522.777242297252,437.5169128094959
Medium,MediumHigh,50,High,50,100,26520.815650107816,437.5169128094959
Medium,MediumHigh,50,High,83,0,28313.712940873156,437.5169128094959
Medium,MediumHigh,50,High,83,25,28311.751348683723,437.5169128094959
Medium,MediumHigh,50,High,83,50,28309.789756494283,437.5169128094959
Medium,MediumHigh,50,High,83,75,28307.82816430485,437.5169128094959
Medium,MediumHigh,50,High,83,100,28305.866572115414,437.5169128094959
Medium,MediumHigh,50,Low,0,0,23825.143255581177,437.5169128094959
Medium,MediumHigh,50,Low,0,25,23822.905701937263,437.5169128094959
Medium,MediumHigh,50,Low,0,50,23820.66814829335,437.5169128094959
Medium,MediumHigh,50,Low,0,75,23818.430594649435,437.5169128094959
Medium,MediumHigh,50,Low,0,100,23816.19304100552,437.5169128094959
Medium,MediumHigh,50,Low,20,0,24906.99229922227,437.5169128094959
Medium,MediumHigh,50,Low,20,25,24904.754745578357,437.5169128094959
Medium,MediumHigh,50,Low,20,50,24902.517191934443,437.5169128094959
Medium,MediumHigh,50,Low,20,75,24900.27963829053,437.5169128094959
Medium,MediumHigh,50,Low,20,100,24898.042084646615,437.5169128094959
Medium,MediumHigh,50,Low,50,0,26529.76586468347,437.5169128094959
Medium,MediumHigh,50,Low,50,25,26527.528311039558,437.5169128094959
Medium,MediumHigh,50,Low,50,50,26525.290757395644,437.5169128094959
Medium,MediumHigh,50,Low,50,75,26523.05320375173,437.5169128094959
Medium,MediumHigh,50,Low,50,100,26520.815650107816,437.5169128094959
Medium,MediumHigh,50,Low,83,0,28314.81678669107,437.5169128094959
Medium,MediumHigh,50,Low,83,25,28312.579233047156,437.5169128094959
Medium,MediumHigh,50,Low,83,50,28310.341679403242,437.5169128094959
Medium,MediumHigh,50,Low,83,75,28308.104125759328,437.5169128094959
Medium,MediumHigh,50,Low,83,100,28305.866572115414,437.5169128094959
Medium,MediumHigh,75,High,0,0,23821.72365532762,437.5169128094959
Medium,MediumHigh,75,High,0,25,23820.7428592329,437.5169128094959
Medium,MediumHigh,75,High,0,50,23819.762063138187,437.5169128094959
Medium,MediumHigh,75,High,0,75,23818.78126704347,437.5169128094959
Medium,MediumHigh,75,High,0,100,23817.80047094875,437.5169128094959
Medium,MediumHigh,75,High,20,0,24903.572698968714,437.5169128094959
Medium,MediumHigh,75,High,20,25,24902.591902873995,437.5169128094959
Medium,MediumHigh,75,High,20,50,24901.61110677928,437.5169128094959
Medium,MediumHigh,75,High,20,75,24900.630310684563,437.5169128094959
Medium,MediumHigh,75,High,20,100,24899.649514589844,437.5169128094959
Medium,MediumHigh,75,High,50,0,26526.346264429914,437.5169128094959
Medium,MediumHigh,75,High,50,25,26525.365468335196,437.5169128094959
Medium,MediumHigh,75,High,50,50,26524.38467224048,437.5169128094959
Medium,MediumHigh,75,High,50,75,26523.403876145763,437.5169128094959
Medium,MediumHigh,75,High,50,100,26522.423080051045,437.5169128094959
Medium,MediumHigh,75,High,83,0,28311.397186437513,437.5169128094959
Medium,MediumHigh,75,High,83,25,28310.416390342794,437.5169128094959
Medium,MediumHigh,75,High,83,50,28309.43559424808,437.5169128094959
Medium,MediumHigh,75,High,83,75,28308.45479815336,437.5169128094959
Medium,MediumHigh,75,High,83,100,28307.474002058643,437.5169128094959
Medium,MediumHigh,75,Low,0,0,23822.27557823658,437.5169128094959
Medium,MediumHigh,75,Low,0,25,23821.156801414618,437.5169128094959
Medium,MediumHigh,75,Low,0,50,23820.038024592664,437.5169128094959
Medium,MediumHigh,75,Low,0,75,23818.919247770707,437.5169128094959
Medium,MediumHigh,75,Low,0,100,23817.80047094875,437.5169128094959
Medium,MediumHigh,75,Low,20,0,24904.124621877672,437.5169128094959
Medium,MediumHigh,75,Low,20,25,24903.00584505571,437.5169128094959
Medium,MediumHigh,75,Low,20,50,24901.88706823376,437.5169128094959
Medium,MediumHigh,75,Low,20,75,24900.7682914118,437.5169128094959
Medium,MediumHigh,75,Low,20,100,24899.649514589844,437.5169128094959
Medium,MediumHigh,75,Low,50,0,26526.898187338873,437.5169128094959
Medium,MediumHigh,75,Low,50,25,26525.779410516912,437.5169128094959
Medium,MediumHigh,75,Low,50,50,26524.66063369496,437.5169128094959
Medium,MediumHigh,75,Low,50,75,26523.541856873002,437.5169128094959
Medium,MediumHigh,75,Low,50,100,26522.423080051045,437.5169128094959
Medium,MediumHigh,75,Low,83,0,28311.94910934647,437.5169128094959
Medium,MediumHigh,75,Low,83,25,28310.83033252451,437.5169128094959
Medium,MediumHigh,75,Low,83,50,28309.711555702557,437.5169128094959
Medium,MediumHigh,75,Low,83,75,28308.5927788806,437.5169128094959
Medium,MediumHigh,75,Low,83,100,28307.474002058643,437.5169128094959
Medium,MediumLow,0,High,0,0,24933.863631593464,471.96052464628207
Medium,MediumLow,0,High,0,25,24929.924551902845,471.96052464628207
Medium,MediumLow,0,High,0,50,24925.985472212233,471.96052464628207
Medium,MediumLow,0,High,0,75,24922.046392521614,471.96052464628207
Medium,MediumLow,0,High,0,100,24918.107312831,471.96052464628207
Medium,MediumLow,0,High,20,0,26015.712675234558,471.96052464628207
Medium,MediumLow,0,High,20,25,26011.77359554394,471.96052464628207
Medium,MediumLow,0,High,20,50,26007.834515853327,471.96052464628207
Medium,MediumLow,0,High,20,75,26003.895436162707,471.96052464628207
Medium,MediumLow,0,High,20,100,25999.956356472096,471.96052464628207
Medium,MediumLow,0,High,50,0,27638.486240695758,471.96052464628207
Medium,MediumLow,0,High,50,25,27634.54716100514,471.96052464628207
Medium,MediumLow,0,High,50,50,27630.608081314527,471.96052464628207
Medium,MediumLow,0,High,50,75,27626.669001623908,471.96052464628207
Medium,MediumLow,0,High,50,100,27622.729921933296,471.96052464628207
Medium,MediumLow,0,High,83,0,29423.537162703356,471.96052464628207
Medium,MediumLow,0,High,83,25,29419.598083012737,471.96052464628207
Medium,MediumLow,0,High,83,50,29415.659003322125,471.96052464628207
Medium,MediumLow,0,High,83,75,29411.719923631506,471.96052464628207
Medium,MediumLow,0,High,83,100,29407.780843940895,471.96052464628207
Medium,MediumLow,0,Low,0,0,24935.984932391948,471.96052464628207
Medium,MediumLow,0,Low,0,25,24931.51552750171,471.96052464628207
Medium,MediumLow,0,Low,0,50,24927.046122611475,471.96052464628207
Medium,MediumLow,0,Low,0,75,24922.576717721236,471.96052464628207
Medium,MediumLow,0,Low,0,100,24918.107312831,471.96052464628207
Medium,MediumLow,0,Low,20,0,26017.833976033042,471.96052464628207
Medium,MediumLow,0,Low,20,25,26013.364571142803,471.96052464628207
Medium,MediumLow,0,Low,20,50,26008.89516625257,471.96052464628207
Medium,MediumLow,0,Low,20,75,26004.42576136233,471.96052464628207
Medium,MediumLow,0,Low,20,100,25999.956356472096,471.96052464628207
Medium,MediumLow,0,Low,50,0,27640.607541494242,471.96052464628207
Medium,MediumLow,0,Low,50,25,27636.138136604004,471.96052464628207
Medium,MediumLow,0,Low,50,50,27631.66873171377,471.96052464628207
Medium,MediumLow,0,Low,50,75,27627.19932682353,471.96052464628207
Medium,MediumLow,0,Low,50,100,27622.729921933296,471.96052464628207
Medium,MediumLow,0,Low,83,0,29425.65846350184,471.96052464628207
Medium,MediumLow,0,Low,83,25,29421.189058611602,471.96052464628207
Medium,MediumLow,0,Low,83,50,29416.719653721368,471.96052464628207
Medium,MediumLow,0,Low,83,75,29412.25024883113,471.96052464628207
Medium,MediumLow,0,Low,83,100,29407.780843940895,471.96052464628207
Medium,MediumLow,100,High,0,0,24924.53703260392,471.96052464628207
Medium,MediumLow,100,High,0,25,24924.53703260392,471.96052464628207
Medium,MediumLow,100,High,0,50,24924.53703260392,471.96052464628207
Medium,MediumLow,100,High,0,75,24924.53703260392,471.96052464628207
Medium,MediumLow,100,High,0,100,24924.53703260392,471.96052464628207
Medium,MediumLow,100,High,20,0,26006.386076245013,471.96052464628207
Medium,MediumLow,100,High,20,25,26006.386076245013,471.96052464628207
Medium,MediumLow,100,High,20,50,26006.386076245013,471.96052464628207
Medium,MediumLow,100,High,20,75,26006.386076245013,471.96052464628207
Medium,MediumLow,100,High,20,100,26006.386076245013,471.96052464628207
Medium,MediumLow,100,High,50,0,27629.159641706214,471.96052464628207
Medium,MediumLow,100,High,50,25,27629.159641706214,471.96052464628207
Medium,MediumLow,100,High,50,50,27629.159641706214,471.96052464628207
Medium,MediumLow,100,High,50,75,27629.159641706214,471.96052464628207
Medium,MediumLow,100,High,50,100,27629.159641706214,471.96052464628207
Medium,MediumLow,100,High,83,0,29414.210563713812,471.96052464628207
Medium,MediumLow,100,High,83,25,29414.210563713812,471.96052464628207
Medium,MediumLow,100,High,83,50,29414.210563713812,471.96052464628207
Medium,MediumLow,100,High,83,75,29414.210563713812,471.96052464628207
Medium,MediumLow,100,High,83,100,29414.210563713812,471.96052464628207
Medium,MediumLow,100,Low,0,0,24924.53703260392,471.96052464628207
Medium,MediumLow,100,Low,0,25,24924.53703260392,471.96052464628207
Medium,MediumLow,100,Low,0,50,24924.53703260392,471.96052464628207
Medium,MediumLow,100,Low,0,75,24924.53703260392,471.96052464628207
Medium,MediumLow,100,Low,0,100,24924.53703260392,471.96052464628207
Medium,MediumLow,100,Low,20,0,26006.386076245013,471.96052464628207
Medium,MediumLow,100,Low,20,25,26006.386076245013,471.96052464628207
Medium,MediumLow,100,Low,20,50,26006.386076245013,471.96052464628207
Medium,MediumLow,100,Low,20,75,26006.386076245013,471.96052464628207
Medium,MediumLow,100,Low,20,100,26006.386076245013,471.96052464628207
Medium,MediumLow,100,Low,50,0,27629.159641706214,471.96052464628207
Medium,MediumLow,100,Low,50,25,27629.159641706214,471.96052464628207
Medium,MediumLow,100,Low,50,50,27629.159641706214,471.96052464628207
Medium,MediumLow,100,Low,50,75,27629.159641706214,471.96052464628207
Medium,MediumLow,100,Low,50,100,27629.159641706214,471.96052464628207
Medium,MediumLow,100,Low,83,0,29414.210563713812,471.96052464628207
Medium,MediumLow,100,Low,83,25,29414.210563713812,471.96052464628207
Medium,MediumLow,100,Low,83,50,29414.210563713812,471.96052464628207
Medium,MediumLow,100,Low,83,75,29414.210563713812,471.96052464628207
Medium,MediumLow,100,Low,83,100,29414.210563713812,471.96052464628207
Medium,MediumLow,25,Low,0,0,24933.12295744494,471.96052464628207
Medium,MediumLow,25,Low,0,25,24929.770903777266,471.96052464628207
Medium,MediumLow,25,Low,0,50,24926.418850109585,471.96052464628207
Medium,MediumLow,25,Low,0,75,24923.066796441908,471.96052464628207
Medium,MediumLow,25,Low,0,100,24919.71474277423,471.96052464628207
Medium,MediumLow,25,Low,20,0,26014.972001086033,471.96052464628207
Medium,MediumLow,25,Low,20,25,26011.61994741836,471.96052464628207
Medium,MediumLow,25,Low,20,50,26008.26789375068,471.96052464628207
Medium,MediumLow,25,Low,20,75,26004.915840083002,471.96052464628207
Medium,MediumLow,25,Low,20,100,26001.563786415325,471.96052464628207
Medium,MediumLow,25,Low,50,0,27637.745566547237,471.96052464628207
Medium,MediumLow,25,Low,50,25,27634.39351287956,471.96052464628207
Medium,MediumLow,25,Low,50,50,27631.041459211883,471.96052464628207
Medium,MediumLow,25,Low,50,75,27627.689405544206,471.96052464628207
Medium,MediumLow,25,Low,50,100,27624.337351876526,471.96052464628207
Medium,MediumLow,25,Low,83,0,29422.796488554835,471.96052464628207
Medium,MediumLow,25,Low,83,25,29419.44443488716,471.96052464628207
Medium,MediumLow,25,Low,83,50,29416.09238121948,471.96052464628207
Medium,MediumLow,25,Low,83,75,29412.740327551805,471.96052464628207
Medium,MediumLow,25,Low,83,100,29409.388273884124,471.96052464628207
Medium,MediumLow,50,High,0,0,24929.20033209869,471.96052464628207
Medium,MediumLow,50,High,0,25,24927.23079225338,471.96052464628207
Medium,MediumLow,50,High,0,50,24925.261252408076,471.96052464628207
Medium,MediumLow,50,High,0,75,24923.29171256277,471.96052464628207
Medium,MediumLow,50,High,0,100,24921.32217271746,471.96052464628207
Medium,MediumLow,50,High,20,0,26011.049375739785,471.96052464628207
Medium,MediumLow,50,High,20,25,26009.079835894474,471.96052464628207
Medium,MediumLow,50,High,20,50,26007.11029604917,471.96052464628207
Medium,MediumLow,50,High,20,75,26005.140756203862,471.96052464628207
Medium,MediumLow,50,High,20,100,26003.171216358554,471.96052464628207
Medium,MediumLow,50,High,50,0,27633.822941200986,471.96052464628207
Medium,MediumLow,50,High,50,25,27631.853401355675,471.96052464628207
Medium,MediumLow,50,High,50,50,27629.88386151037,471.96052464628207
Medium,MediumLow,50,High,50,75,27627.914321665063,471.96052464628207
Medium,MediumLow,50,High,50,100,27625.944781819755,471.96052464628207
Medium,MediumLow,50,High,83,0,29418.873863208584,471.96052464628207
Medium,MediumLow,50,High,83,25,29416.904323363273,471.96052464628207
Medium,MediumLow,50,High,83,50,29414.934783517972,471.96052464628207
Medium,MediumLow,50,High,83,75,29412.96524367266,471.96052464628207
Medium,MediumLow,50,High,83,100,29410.995703827353,471.96052464628207
Medium,MediumLow,50,Low,0,0,24930.260982497934,471.96052464628207
Medium,MediumLow,50,Low,0,25,24928.026280052814,471.96052464628207
Medium,MediumLow,50,Low,0,50,24925.7915776077,471.96052464628207
Medium,MediumLow,50,Low,0,75,24923.55687516258,471.96052464628207
Medium,MediumLow,50,Low,0,100,24921.32217271746,471.96052464628207
Medium,MediumLow,50,Low,20,0,26012.110026139027,471.96052464628207
Medium,MediumLow,50,Low,20,25,26009.87532369391,471.96052464628207
Medium,MediumLow,50,Low,20,50,26007.640621248793,471.96052464628207
Medium,MediumLow,50,Low,20,75,26005.405918803674,471.96052464628207
Medium,MediumLow,50,Low,20,100,26003.171216358554,471.96052464628207
Medium,MediumLow,50,Low,50,0,27634.883591600228,471.96052464628207
Medium,MediumLow,50,Low,50,25,27632.64888915511,471.96052464628207
Medium,MediumLow,50,Low,50,50,27630.414186709993,471.96052464628207
Medium,MediumLow,50,Low,50,75,27628.179484264874,471.96052464628207
Medium,MediumLow,50,Low,50,100,27625.944781819755,471.96052464628207
Medium,MediumLow,50,Low,83,0,29419.934513607826,471.96052464628207
Medium,MediumLow,50,Low,83,25,29417.699811162707,471.96052464628207
Medium,MediumLow,50,Low,83,50,29415.465108717595,471.96052464628207
Medium,MediumLow,50,Low,83,75,29413.230406272472,471.96052464628207
Medium,MediumLow,50,Low,83,100,29410.995703827353,471.96052464628207
Medium,MediumLow,75,High,0,0,24926.86868235131,471.96052464628207
Medium,MediumLow,75,High,0,25,24925.883912428653,471.96052464628207
Medium,MediumLow,75,High,0,50,24924.899142505998,471.96052464628207
Medium,MediumLow,75,High,0,75,24923.914372583346,471.96052464628207
Medium,MediumLow,75,High,0,100,24922.92960266069,471.96052464628207
Medium,MediumLow,75,High,20,0,26008.717725992403,471.96052464628207
Medium,MediumLow,75,High,20,25,26007.732956069747,471.96052464628207
Medium,MediumLow,75,High,20,50,26006.74818614709,471.96052464628207
Medium,MediumLow,75,High,20,75,26005.76341622444,471.96052464628207
Medium,MediumLow,75,High,20,100,26004.778646301784,471.96052464628207
Medium,MediumLow,75,High,50,0,27631.491291453603,471.96052464628207
Medium,MediumLow,75,High,50,25,27630.506521530948,471.96052464628207
Medium,MediumLow,75,High,50,50,27629.521751608292,471.96052464628207
Medium,MediumLow,75,High,50,75,27628.53698168564,471.96052464628207
Medium,MediumLow,75,High,50,100,27627.552211762984,471.96052464628207
Medium,MediumLow,75,High,83,0,29416.5422134612,471.96052464628207
Medium,MediumLow,75,High,83,25,29415.557443538546,471.96052464628207
Medium,MediumLow,75,High,83,50,29414.57267361589,471.96052464628207
Medium,MediumLow,75,High,83,75,29413.58790369324,471.96052464628207
Medium,MediumLow,75,High,83,100,29412.603133770583,471.96052464628207
Medium,MediumLow,75,Low,0,0,24927.399007550932,471.96052464628207
Medium,MediumLow,75,Low,0,25,24926.28165632837,471.96052464628207
Medium,MediumLow,75,Low,0,50,24925.16430510581,471.96052464628207
Medium,MediumLow,75,Low,0,75,24924.04695388325,471.96052464628207
Medium,MediumLow,75,Low,0,100,24922.92960266069,471.96052464628207
Medium,MediumLow,75,Low,20,0,26009.248051192026,471.96052464628207
Medium,MediumLow,75,Low,20,25,26008.130699969464,471.96052464628207
Medium,MediumLow,75,Low,20,50,26007.013348746903,471.96052464628207
Medium,MediumLow,75,Low,20,75,26005.895997524345,471.96052464628207
Medium,MediumLow,75,Low,20,100,26004.778646301784,471.96052464628207
Medium,MediumLow,75,Low,50,0,27632.021616653226,471.96052464628207
Medium,MediumLow,75,Low,50,25,27630.904265430665,471.96052464628207
Medium,MediumLow,75,Low,50,50,27629.786914208104,471.96052464628207
Medium,MediumLow,75,Low,50,75,27628.669562985546,471.96052464628207
Medium,MediumLow,75,Low,50,100,27627.552211762984,471.96052464628207
Medium,MediumLow,75,Low,83,0,29417.072538660825,471.96052464628207
Medium,MediumLow,75,Low,83,25,29415.955187438263,471.96052464628207
Medium,MediumLow,75,Low,83,50,29414.837836215702,471.96052464628207
Medium,MediumLow,75,Low,83,75,29413.720484993144,471.96052464628207
Medium,MediumLow,75,Low,83,100,29412.603133770583,471.96052464628207
VeryLow,HighHigh,0,High,0,0,4333.975694250601,167.89342159029906
VeryLow,HighHigh,0,High,0,25,2908.7326725987114,167.89342159029906
VeryLow,HighHigh,0,High,0,50,1483.4896509468226,167.89342159029906
VeryLow,HighHigh,0,High,0,75,58.246629294931786,167.89342159029906
VeryLow,HighHigh,0,High,0,100,-1366.996392356954,167.89342159029906
VeryLow,HighHigh,0,High,20,0,5415.824737891693,167.89342159029906
VeryLow,HighHigh,0,High,20,25,3990.5817162398043,167.89342159029906
VeryLow,HighHigh,0,High,20,50,2565.338694587917,167.89342159029906
VeryLow,HighHigh,0,High,20,75,1140.0956729360262,167.89342159029906
VeryLow,HighHigh,0,High,20,100,-285.14734871586097,167.89342159029906
VeryLow,HighHigh,0,High,50,0,7038.598303352896,167.89342159029906
VeryLow,HighHigh,0,High,50,25,5613.355281701007,167.89342159029906
VeryLow,HighHigh,0,High,50,50,4188.112260049119,167.89342159029906
VeryLow,HighHigh,0,High,50,75,2762.8692383972284,167.89342159029906
VeryLow,HighHigh,0,High,50,100,1337.6262167453415,167.89342159029906
VeryLow,HighHigh,0,High,83,0,8823.649225360494,167.89342159029906
VeryLow,HighHigh,0,High,83,25,7398.406203708603,167.89342159029906
VeryLow,HighHigh,0,High,83,50,5973.163182056715,167.89342159029906
VeryLow,HighHigh,0,High,83,75,4547.920160404824,167.89342159029906
VeryLow,HighHigh,0,High,83,100,3122.6771387529384,167.89342159029906
VeryLow,HighHigh,0,Low,0,0,4352.267547031296,167.89342159029906
VeryLow,HighHigh,0,Low,0,25,2922.451562184233,167.89342159029906
VeryLow,HighHigh,0,Low,0,50,1492.6355773371702,167.89342159029906
VeryLow,HighHigh,0,Low,0,75,62.81959249010559,167.89342159029906
VeryLow,HighHigh,0,Low,0,100,-1366.996392356954,167.89342159029906
VeryLow,HighHigh,0,Low,20,0,5434.116590672388,167.89342159029906
VeryLow,HighHigh,0,Low,20,25,4004.300605825326,167.89342159029906
VeryLow,HighHigh,0,Low,20,50,2574.4846209782645,167.89342159029906
VeryLow,HighHigh,0,Low,20,75,1144.6686361312,167.89342159029906
VeryLow,HighHigh,0,Low,20,100,-285.14734871586097,167.89342159029906
VeryLow,HighHigh,0,Low,50,0,7056.8901561335915,167.89342159029906
VeryLow,HighHigh,0,Low,50,25,5627.074171286528,167.89342159029906
VeryLow,HighHigh,0,Low,50,50,4197.258186439467,167.89342159029906
VeryLow,HighHigh,0,Low,50,75,2767.4422015924024,167.89342159029906
VeryLow,HighHigh,0,Low,50,100,1337.6262167453415,167.89342159029906
VeryLow,HighHigh,0,Low,83,0,8841.94107814119,167.89342159029906
VeryLow,HighHigh,0,Low,83,25,7412.125093294125,167.89342159029906
VeryLow,HighHigh,0,Low,83,50,5982.309108447063,167.89342159029906
VeryLow,HighHigh,0,Low,83,75,4552.493123599998,167.89342159029906
VeryLow,HighHigh,0,Low,83,100,3122.6771387529384,167.89342159029906
VeryLow,HighHigh,100,High,0,0,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,High,0,25,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,High,0,50,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,High,0,75,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,High,0,100,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,High,20,0,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,High,20,25,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,High,20,50,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,High,20,75,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,High,20,100,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,High,50,0,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,High,50,25,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,High,50,50,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,High,50,75,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,High,50,100,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,High,83,0,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,High,83,25,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,High,83,50,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,High,83,75,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,High,83,100,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,Low,0,0,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,Low,0,25,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,Low,0,50,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,Low,0,75,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,Low,0,100,-20267.403990477414,167.89342159029906
VeryLow,HighHigh,100,Low,20,0,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,Low,20,25,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,Low,20,50,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,Low,20,75,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,Low,20,100,-19185.55494683632,167.89342159029906
VeryLow,HighHigh,100,Low,50,0,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,Low,50,25,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,Low,50,50,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,Low,50,75,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,Low,50,100,-17562.78138137512,167.89342159029906
VeryLow,HighHigh,100,Low,83,0,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,Low,83,25,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,Low,83,50,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,Low,83,75,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,100,Low,83,100,-15777.730459367524,167.89342159029906
VeryLow,HighHigh,25,High,0,0,-1816.3692269314029,167.89342159029906
VeryLow,HighHigh,25,High,0,25,-2885.3014931703183,167.89342159029906
VeryLow,HighHigh,25,High,0,50,-3954.233759409234,167.89342159029906
VeryLow,HighHigh,25,High,0,75,-5023.166025648151,167.89342159029906
VeryLow,HighHigh,25,High,0,100,-6092.098291887069,167.89342159029906
VeryLow,HighHigh,25,High,20,0,-734.5201832903099,167.89342159029906
VeryLow,HighHigh,25,High,20,25,-1803.4524495292276,167.89342159029906
VeryLow,HighHigh,25,High,20,50,-2872.384715768143,167.89342159029906
VeryLow,HighHigh,25,High,20,75,-3941.3169820070584,167.89342159029906
VeryLow,HighHigh,25,High,20,100,-5010.2492482459775,167.89342159029906
VeryLow,HighHigh,25,High,50,0,888.2533821708926,167.89342159029906
VeryLow,HighHigh,25,High,50,25,-180.67888406802467,167.89342159029906
VeryLow,HighHigh,25,High,50,50,-1249.611150306942,167.89342159029906
VeryLow,HighHigh,25,High,50,75,-2318.543416545858,167.89342159029906
VeryLow,HighHigh,25,High,50,100,-3387.475682784777,167.89342159029906
VeryLow,HighHigh,25,High,83,0,2673.3043041784886,167.89342159029906
VeryLow,HighHigh,25,High,83,25,1604.3720379395718,167.89342159029906
VeryLow,HighHigh,25,High,83,50,535.4397717006544,167.89342159029906
VeryLow,HighHigh,25,High,83,75,-533.4924945382609,167.89342159029906
VeryLow,HighHigh,25,High,83,100,-1602.42476077718,167.89342159029906
